Profile Name,Profile Name link,Job Title,Location
Lionel Melka Nicolas Machard Anne-Sophie Nardy Besson-Gonthier 151 autres relations que vous avez en commun,https://www.linkedin.com/in/lionel-melka-6ba52210/,Associé Swann Capital,Paris et périphérie
Quentin Grimaud Franck Vignard-Rosez Cyril Garbois 8 autres relations que vous avez en commun,https://www.linkedin.com/in/quentin-grimaud-7658203/,Partner at Bain & Company,Paris et périphérie
Abdelaziz Joudar Jean Marie Tassy Simeoni Dominique Seguin 🟢 Vendre facilement 21 autres relations que vous avez en commun,https://www.linkedin.com/in/abdelaziz-joudar-5226817/,Associé,Paris et périphérie
Frédéric Zeitoun 8 k abonnés Eric Strich Jean Marie Tassy Simeoni 12 autres relations que vous avez en commun,https://www.linkedin.com/in/fr%C3%A9d%C3%A9ric-zeitoun-02a353/,Chief Operating Officer,Paris et périphérie
Jean Roustan Arthur Waller Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/jean-roustan-27a0034/,"Co-founder & CTO of Marketing, Big Data, and Real Estate companies.","Aubagne, Provence-Alpes-Côte d’Azur, France"
Guillaume Jarry Jerome CASTEUBLE Sébastien Leleu,https://www.linkedin.com/in/guillaume-jarry-9835b43/,Partner at Lerins,"Paris, Île-de-France, France"
Eric ROBBE Nicolas Bertelli Brian O'Hagan 2 autres relations que vous avez en commun,https://www.linkedin.com/in/eric-robbe-b311b86/,Président de Laffitte Gestion Privée,"Saint-Germain-en-Laye, Île-de-France, France"
Nicolas Darbo 31 k abonnés Thomas J. Lambert Emmanuel de Vauxmoret 90 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/nicolasdarbo/,FSI Practice Lead @ Accuracy | Strategy and finance,Paris et périphérie
Ménelé Chesnot 5 k abonnés Evelyne Scuto Gaillard Jerome CASTEUBLE 1 autre relation que vous avez en commun,https://www.linkedin.com/in/menelechesnot/,Directeur Régional Adjoint,"Paris, Île-de-France, France"
Virginie Hauswald Bertrand Jouvenot Cyril Garbois 10 autres relations que vous avez en commun,https://www.linkedin.com/in/virginie-hauswald-1b60042/,Directrice Générale,Paris et périphérie
Florian de Gouvion Saint Cyr bernard jomard Sébastien Leleu,https://www.linkedin.com/in/florian-de-gouvion-saint-cyr-a18623/,Associé Fondateur chez AXIO Capital,Paris et périphérie
François Parmentier 5 k abonnés Siptene Pirbay Joan Burkovic 6 autres relations que vous avez en commun,https://www.linkedin.com/in/fran%C3%A7ois-parmentier-3b90501/fr/,CEO & Head of investments,Paris et périphérie
Gabriel Fossorier Sébastien Leleu,https://www.linkedin.com/in/gfossorier/,Executive Vice-President,"Paris, Île-de-France, France"
Arnaud Sejournant Eric Strich Grégoire BEAURAIN 9 autres relations que vous avez en commun,https://www.linkedin.com/in/arnaud-sejournant-5462957/,Head of Corporate Development / M&A at Square Management,Paris et périphérie
Stanislas Panhard Cyril Pierre de Geyer Jerome CASTEUBLE 6 autres relations que vous avez en commun,https://www.linkedin.com/in/stanislaspanhard/fr/,Private Equity Investor,Paris et périphérie
Roman Kowalczyk Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/roman-kowalczyk-31288b7/fr/,Intermédiation Produits Structurés/ AMC,Paris et périphérie
Marouane Bahri 4 k abonnés Thibaud Elziere Zineb BAYALI 18 autres relations que vous avez en commun,https://www.linkedin.com/in/marouane-bahri-8a7ba019/,Partner - Buyout and Rollup Investor,"Paris, Île-de-France, France"
Jean-Christophe CHAMAYOU 17 k abonnés Bertrand Jouvenot Tong Chhor 49 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/jchamayou/,Senior Advisor,"Libourne, Nouvelle-Aquitaine, France"
Marc Amiel Joséphine Bigo Sébastien Leleu,https://www.linkedin.com/in/marcamiel/,Directeur Associé - Affilior Gestion Privée,Paris et périphérie
PHILIPPE MISTELI 5 k abonnés Cyril Garbois Jerome CASTEUBLE 4 autres relations que vous avez en commun,https://www.linkedin.com/in/philippemisteli/,Operating Partner KW Partners,"Boulogne-Billancourt, Île-de-France, France"
Julien Jaud Éloïc Peyrache Yoann Castiel 18 autres relations que vous avez en commun,https://www.linkedin.com/in/julien-jaud/,Managing Partner - Amundi Private Equity,"Paris, Île-de-France, France"
Emmanuel Cazier Bertrand Jouvenot Eric Strich 39 autres relations que vous avez en commun,https://www.linkedin.com/in/emmanuel-cazier-2ba2824/,Managing Partner at Haussmann Executive Search,Paris et périphérie
Andreea Dardé-Ganea Grégoire BEAURAIN Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/andreea-dard%C3%A9-ganea-66b87b1/,Directrice Associée - Transaction Services | M&A Deal Advisory,France
Jean-Marie Giannettini Jerome CASTEUBLE Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/jean-marie-giannettini/,Investment Director at idiCo,"Paris, Île-de-France, France"
Yoann Malys Jean Marie Tassy Simeoni Laurent Plantier 16 autres relations que vous avez en commun,https://www.linkedin.com/in/yoann-malys-487304/,Partner chez Épopée Gestion,Brest et périphérie
Frédéric Tomasi Pierre-Baptiste Landoin Jerome CASTEUBLE 32 autres relations que vous avez en commun,https://www.linkedin.com/in/fr%C3%A9d%C3%A9ric-tomasi-b31a9116/,CTO map & match,Paris et périphérie
Benjamin Rousseau-Calisti Jean Marie Tassy Simeoni Arthur Waller 2 autres relations que vous avez en commun,https://www.linkedin.com/in/benjamin-rousseau-calisti-4544582/,Directeur Associé chez Weinberg Capital Partners,Paris et périphérie
Stephane. Grandguillaume Gilbert Potié Jerome CASTEUBLE 7 autres relations que vous avez en commun,https://www.linkedin.com/in/stephane-grandguillaume-5801132/,CEO and Founder at Alba Infra Partners,Paris et périphérie
Frederic Lorenzini 8 k abonnés Jean Neltner Jean-Marc Zulesi 17 autres relations que vous avez en commun,https://www.linkedin.com/in/frederic-lorenzini-938919b/,"at Saint Denis le Vêtu, SDLV",France
François L'Hénoret Boris Janicek Siptene Pirbay 6 autres relations que vous avez en commun,https://www.linkedin.com/in/fran%C3%A7ois-l-h%C3%A9noret-0456698/,Head of Wholesale Business Development,Paris et périphérie
Joséphine Loréal 25 k abonnés Gilbert Potié Clémence Rousseau-Dumarcet 47 autres relations que vous avez en commun,https://www.linkedin.com/in/ljosephine/,Head of Private Wealth Solutions - Montefiore Investment,"Paris, Île-de-France, France"
François MOLLIER Benjamin Poly Sébastien Leleu,https://www.linkedin.com/in/fran%C3%A7ois-mollier-b11541/,Head of International & Corporate Development,"Lyon, Auvergne-Rhône-Alpes, France"
David Villard Franck Vignard-Rosez Mehdi Ben othman 14 autres relations que vous avez en commun,https://www.linkedin.com/in/david-villard-50083315/,Partner at Aurexia,"Paris, Île-de-France, France"
Hervé Morizot Nicolas BEAUCHESNE Sébastien Leleu 5 autres relations que vous avez en commun,https://www.linkedin.com/in/herv%C3%A9-morizot-3893995/,Co-Founder and Partner at FORMIND,Paris et périphérie
Benoît Faguer Jean Marie Tassy Simeoni Cyril Pierre de Geyer 5 autres relations que vous avez en commun,https://www.linkedin.com/in/benoitfaguer/,Dette Privée - Investisseur #Flex Equity #Mezzanine #Unitranche,"Paris, Île-de-France, France"
Aurelien Fare Jerome CASTEUBLE Sébastien Leleu,https://www.linkedin.com/in/aurelien-fare-0b29459/,Directeur,Paris et périphérie
Jérôme Boucheron Eric Strich Boris Janicek 12 autres relations que vous avez en commun,https://www.linkedin.com/in/j%C3%A9r%C3%B4me-boucheron-37a276/fr/,"Président, Square Management",Paris et périphérie
Pierre le Tanneur Jean Marie Tassy Simeoni Emmanuel de Vauxmoret 3 autres relations que vous avez en commun,https://www.linkedin.com/in/pierre-le-tanneur-a2692a10/,Founding Partner chez Momentum Invest,Paris et périphérie
Matthieu Deroche Etienne Alcouffe Sébastien Leleu,https://www.linkedin.com/in/matthieu-deroche-87173b/,Founder / CEO Aginext Group,France
Antoine Burgermeister Dominique Seguin 🟢 Vendre facilement Matthieu Pellet 2 autres relations que vous avez en commun,https://www.linkedin.com/in/antoine-burgermeister-66a1072/fr/,Directeur général,Paris et périphérie
Maxime Camus Olivier Tilloy Sebastien Moaligou 15 autres relations que vous avez en commun,https://www.linkedin.com/in/maxime-camus-58a7541/,Co-Founder at Grisbee & Finansemble,Paris et périphérie
Sébastien d'Ornano Giuseppe de Martino Cyril Pierre de Geyer 36 autres relations que vous avez en commun,https://www.linkedin.com/in/sebastiendornano/,"Président chez Altheis/Yomoni, leader de la gestion d’épargne en ligne","Paris, Île-de-France, France"
Edouard LAUBIES Zineb BAYALI Victor Gobourg 2 autres relations que vous avez en commun,https://www.linkedin.com/in/edouard-laubies-70b90113/,Entrepreneur Cocoon Social Club / Now Coworking / Le Rouf,"Paris, Île-de-France, France"
BERNARD WEILL 3 k abonnés Jean-François Fruchtman Thomas du Paty de Clam 8 autres relations que vous avez en commun,https://www.linkedin.com/in/bernardweill75017/,Family office Gestion de Patrimoine,Paris et périphérie
Olivier Bontoux Siptene Pirbay Sébastien Leleu,https://www.linkedin.com/in/olivier-bontoux-00a6714/,Co-Founder & Family Officer I MyWay Family Office,Paris et périphérie
Martial Floucaud de La Penardille 9 k abonnés Bertrand Jouvenot Matthieu Pellet 37 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/martialfloucauddelapenardille/,HumanCraft CEO - AI for corporate staffing,"Paris, Île-de-France, France"
Laurent Marié Jerome CASTEUBLE Lévana Tordjman 5 autres relations que vous avez en commun,https://www.linkedin.com/in/laurent-mari%C3%A9-9704043/,Mergers & Acquisitions Director | FIDUCIAL,Paris et périphérie
Mathieu M. 2 k abonnés Dominique Seguin 🟢 Vendre facilement James Rebours 2 autres relations que vous avez en commun,https://www.linkedin.com/in/mathieu-m-8493897/,Président chez Cambium Asset Management,"Lyon, Auvergne-Rhône-Alpes, France"
Johann Dupont Nicolas BEAUCHESNE Soline Kauffmann-Tourkestansky 2 autres relations que vous avez en commun,https://www.linkedin.com/in/johanndupont/,General Manager | Operating Partner at Abenex,"Paris, Île-de-France, France"
Caroline Grinda-Kalbacher Pauline Arnaud-Blanchard Mégane Laroche 1 autre relation que vous avez en commun,https://www.linkedin.com/in/caroline-grinda-kalbacher-0a991519/,Associée dirigeante,"Aix-en-Provence, Provence-Alpes-Côte d’Azur, France"
Yann RAMBAUD Olivier Tilloy Cyril Pierre de Geyer 32 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/yann-rambaud-12588310/,CFO | DAF | Manager de transition,France
Maxime LAUTHREY Thomas J. Lambert Boris Janicek 15 autres relations que vous avez en commun,https://www.linkedin.com/in/maxime-lauthrey/,Directeur - Banquier Privé - Lazard / Lauréat Choiseul Finance de Demain,"Paris, Île-de-France, France"
Charles Coulomban Gaspard Gantzer Jerome CASTEUBLE 5 autres relations que vous avez en commun,https://www.linkedin.com/in/charles-coulomban-aa7441a/,Président chez B-Investissement,Paris et périphérie
Michael Z. Samya Badouraly Zineb BAYALI 2 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/michael-z-07976a8/,Directeur Associé Laplace | Strategic Wealth Management Solutions,Paris et périphérie
Jan-Maarten van den Hoek Grégoire BEAURAIN Cyril Garbois 3 autres relations que vous avez en commun,https://www.linkedin.com/in/jmvandenhoek/,Group CFO | Board Member | LBO,"Paris, Île-de-France, France"
Erwan F. Cyril Garbois Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/erwan-f-95848b/,Secrétaire Général at Figaro Medias & Directeur des acquisitions,Paris et périphérie
Alexandre Fretti 22 k abonnés Grégoire BEAURAIN Boris Janicek 147 autres relations que vous avez en commun,https://www.linkedin.com/in/alexandre-fretti-1323281/,CEO @ Orisha | Building and scaling European tech leaders | €30M→€2B+,"Paris, Île-de-France, France"
.Boris Bentaalla Pierre-Baptiste Landoin Matthieu Nowak 10 autres relations que vous avez en commun,https://www.linkedin.com/in/boris-bentaalla-94b1b49/,Managing Partner / CEO / COO,Paris et périphérie
Thierry Rivier Nicolas Bertelli Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/thierryrivier/,Président du groupe Financière Magenta,Paris et périphérie
Ludovic Herschlikovitz 2 k abonnés Serge Kinkingnéhun 🪳 Joan Burkovic 9 autres relations que vous avez en commun,https://www.linkedin.com/in/ludovic-herschlikovitz-3a3168/,Retraite.com - CEO,Paris et périphérie
Michel F. Kahn Thomas J. Lambert Gaspard Gantzer 8 autres relations que vous avez en commun,https://www.linkedin.com/in/michel-f-kahn-11185a/,Président chez VITAL FINANCE & PATRIMOINE,"Paris, Île-de-France, France"
Sandrine GENET 5 k abonnés Jerome CASTEUBLE Sébastien Leleu 3 autres relations que vous avez en commun,https://www.linkedin.com/in/sandrine-genet/,"Présidente, fondatrice du Groupe Allen (Carat Capital - Hedon Family Office)",Paris et périphérie
Renaud Guillerm 14 k abonnés Jean Neltner Gandé Aitor DAGBA EGUILUZ 108 autres relations que vous avez en commun,https://www.linkedin.com/in/renaud-guillerm-a651b4a/,Managing Partner SIDE CAPITAL & CEO SideAngels,France
Juliette Soria Boris Janicek Olivier OUDJANI 13 autres relations que vous avez en commun,https://www.linkedin.com/in/juliette-soria-5b15b72/,Co-fondatrice et co-présidente @Silamir Group,"Paris, Île-de-France, France"
Nicolas Degrassat Thomas Daniel Jerome CASTEUBLE 1 autre relation que vous avez en commun,https://www.linkedin.com/in/nicolas-degrassat-b8542818/,Director of Business Development - COMEX member,Paris et périphérie
Jonathan Coll Guillaume Lestrade Jerome CASTEUBLE 4 autres relations que vous avez en commun,https://www.linkedin.com/in/jonathan-coll-17894514/,Associé chez IDI (Private Equity) et Membre du COMEX,Paris et périphérie
Franck LABOURDETTE Grégoire BEAURAIN Bruno GUY 6 autres relations que vous avez en commun,https://www.linkedin.com/in/franck-labourdette/,Co-fondateur Work4You et CEO Digiwork Portage,"Paris, Île-de-France, France"
Bruno Zagnoni Giuseppe de Martino Dominique Seguin 🟢 Vendre facilement 43 autres relations que vous avez en commun,https://www.linkedin.com/in/bruno-zagnoni-678bbb10/,DG / Directeur Business & Capital Humain,"Paris, Île-de-France, France"
Marianne Simeoni Mickaël Gros Sébastien Leleu 4 autres relations que vous avez en commun,https://www.linkedin.com/in/marianne-simeoni-9a76201/,Directrice d'investissement associée,Paris et périphérie
Agnes Molet Grégoire BEAURAIN Éloïc Peyrache 20 autres relations que vous avez en commun,https://www.linkedin.com/in/agnesmolet/fr/,CFO | M&A | Growth | Transformation | International | Multi-sectors | Corporate Strategy | Partnering with CEOs & COOs | Boost Operational Performance | Crystallize Strategic Plans | PMI | Board Member,Paris et périphérie
Emmanuel GREAU Nadya Jahan Florian Hamzij 5 autres relations que vous avez en commun,https://www.linkedin.com/in/emmanuel-greau-b2a4b512/,"Entrepreneur récidiviste, Goudist","Orvault, Pays de la Loire, France"
Guy Barbier Etienne Viellard Alberto Buron 50 autres relations que vous avez en commun,https://www.linkedin.com/in/guybarbier/,"CFO/COO, Leveur de Fonds, M&A, Entrepreneur",Lyon et périphérie
Jérôme FORTIN Alexandre Kryloff Jerome CASTEUBLE 3 autres relations que vous avez en commun,https://www.linkedin.com/in/jerome-fortin/,Associé I Evaluation financière I SQUARENESS,Paris et périphérie
